Year,Term,Department,Course,Section,Enrollment,MedianGrade
6,F,EDUC,52,1,13,B
6,F,EDUC,54,1,17,A-
6,F,ENGL,7,1,16,A
6,F,ENGL,7,2,16,A/A-
6,F,ENGL,7,3,16,A-/B+
6,F,ENGL,7,4,16,A-
6,F,ENGL,18,1,29,B+
6,F,ENGL,20,1,49,A-
6,F,ENGL,30,1,14,B+
6,F,ENGL,36,1,49,B+
6,F,ENGL,40,1,10,B+/B
6,F,ENGL,41,1,68,B+
6,F,ENGL,43,1,20,A-
6,F,ENGL,60,1,26,A-
6,F,ENGL,65,1,11,B+
6,F,ENGL,67,4,21,A-
6,F,ENGL,70,1,10,A
6,F,ENGL,72,1,13,A
6,F,ENGL,80,1,12,A-
6,F,ENGL,85,1,13,A
6,F,ENGL,85,2,12,A
6,F,ENGL,90,91,15,A
6,F,ENGL,91,91,15,A
6,F,ENGL,92,91,15,A-
6,F,ENGS,7,1,15,B+
6,F,ENGS,11,1,48,A-
6,F,ENGS,13,1,39,A-
6,F,ENGS,20,1,15,B+
6,F,ENGS,21,1,64,B+
6,F,ENGS,23,1,16,B+
6,F,ENGS,33,1,43,B
6,F,ENGS,35,1,15,A-
6,F,ENGS,37,1,37,B+
6,F,ENGS,63,1,10,A-
6,F,ENGS,76,1,13,B+
6,F,ENGS,91,1,10,B+
6,F,ENGS,104,1,14,A-/B+
6,F,ENGS,160,1,15,A-
6,F,ENGS,190,1,24,A-
6,F,ENVS,2,1,112,B
6,F,ENVS,7,1,16,A
6,F,ENVS,40,90,20,A-
6,F,ENVS,42,90,20,A-
6,F,ENVS,44,1,34,A-
6,F,ENVS,80,1,20,A-/B+
6,F,ENVS,84,90,20,A-
6,F,FILM,1,1,47,B
6,F,FILM,20,1,21,A-
6,F,FILM,33,1,11,A-
6,F,FILM,41,2,23,A-
6,F,FILM,42,1,13,A
6,F,FILM,42,2,40,A-
6,F,FREN,1,1,14,A/A-
6,F,FREN,1,2,13,A-
6,F,FREN,2,1,11,B+
6,F,FREN,2,2,14,A
6,F,FREN,2,3,19,B
6,F,FREN,2,4,13,A-
6,F,FREN,3,1,17,B+
6,F,FREN,3,2,12,B
6,F,FREN,3,3,15,B+
6,F,FREN,8,1,18,A
6,F,FREN,8,2,17,A
6,F,FREN,10,1,24,A-
6,F,FREN,55,1,20,A-
6,F,FREN,70,1,17,A
6,F,FRIT,33,1,39,B
6,F,GEOG,1,1,72,B+
6,F,GEOG,4,1,17,B
6,F,GEOG,6,1,16,B+
6,F,GEOG,7,1,16,A-
6,F,GEOG,15,1,26,A-/B+
6,F,GEOG,20,1,45,B+
6,F,GEOG,25,1,27,A-
6,F,GEOG,28,1,58,B
6,F,GEOG,41,1,23,A-
6,F,GEOG,44,1,34,A-
6,F,GEOG,58,1,30,A-
6,F,GEOG,90,1,28,A-
6,F,GERM,1,2,13,B+
6,F,GERM,2,1,15,A-
6,F,GERM,7,1,16,A-
6,F,GERM,11,1,12,A-
6,F,GERM,29,90,15,A-
6,F,GERM,30,90,16,A-
6,F,GERM,31,90,16,A-
6,F,GOVT,3,1,26,A-
6,F,GOVT,4,1,51,B+
6,F,GOVT,4,2,44,B+/B
6,F,GOVT,5,1,91,B+
6,F,GOVT,5,2,46,A-
6,F,GOVT,6,1,46,B+
6,F,GOVT,7,1,14,B+
6,F,GOVT,7,2,14,B+
6,F,GOVT,30,1,26,A-
6,F,GOVT,32,1,24,B
6,F,GOVT,37,1,10,B
6,F,GOVT,49,5,37,A-
6,F,GOVT,50,1,37,B+
6,F,GOVT,50,2,36,A-
6,F,GOVT,54,1,39,B+
6,F,GOVT,59,1,35,A
6,F,GOVT,69,1,23,B
6,F,GOVT,81,2,14,B+
6,F,GOVT,81,4,14,B+
6,F,GOVT,83,19,11,A-
6,F,GOVT,85,14,10,B+
6,F,GOVT,85,20,16,A-
6,F,GOVT,90,90,16,A-
6,F,GOVT,91,90,16,A-
6,F,GOVT,92,90,16,A-
6,F,GRK,1,1,12,A/A-
6,F,GRK,10,1,10,A-/B+
6,F,GRK,29,1,10,A-/B+
6,F,HEBR,63,1,13,A-
6,F,HIST,1,1,50,B+
6,F,HIST,3,2,11,A-
6,F,HIST,3,3,10,A-/B+
6,F,HIST,3,4,12,B+
6,F,HIST,3,5,13,B+
6,F,HIST,5,3,10,A-
6,F,HIST,5,5,55,B+
6,F,HIST,6,1,16,B+
6,F,HIST,6,2,15,A-
6,F,HIST,10,1,55,B+
6,F,HIST,14,1,70,B+
6,F,HIST,16,1,10,B+
6,F,HIST,28,1,24,A-/B+
6,F,HIST,34,1,37,B+
6,F,HIST,36,1,40,B+
6,F,HIST,39,1,22,B+
6,F,HIST,41,90,12,A-/B+
6,F,HIST,49,1,16,B+/B
6,F,HIST,62,1,43,B+
6,F,HIST,66,1,12,B+/B
6,F,HIST,71,1,36,B+
6,F,HIST,86,1,10,B+
6,F,HIST,94,3,21,B+
6,F,HIST,94,8,10,B+/B
6,F,HIST,95,1,15,A-
6,F,HIST,96,1,12,A-
6,F,HIST,96,2,11,A-
6,F,HIST,96,4,15,B+
6,F,HIST,98,1,16,A
6,F,HUM,1,2,13,B+
6,F,HUM,1,3,14,A-/B+
6,F,HUM,1,4,13,B+
6,F,ITAL,1,1,15,A
6,F,ITAL,1,2,14,A-
6,F,ITAL,1,3,20,A
6,F,ITAL,2,1,18,A
6,F,ITAL,2,2,16,A-
6,F,ITAL,5,90,10,A/A-
6,F,ITAL,6,90,10,A-/B+
6,F,JAPN,1,1,14,B+
6,F,JAPN,1,2,15,A
6,F,JAPN,31,1,11,B+
6,F,JAPN,63,1,28,A-
6,F,JWST,6,1,64,B+
6,F,JWST,7,1,16,A
6,F,JWST,10,1,10,B+/B
6,F,JWST,24,2,13,A-
6,F,JWST,26,1,10,A
6,F,JWST,33,1,16,B+
6,F,LACS,53,1,37,A-
6,F,LAT,1,1,16,A
6,F,LAT,1,2,12,B
6,F,LAT,1,3,14,A
6,F,LAT,22,1,14,A-
6,F,LATS,40,1,58,B
6,F,LATS,45,1,17,A-
6,F,LING,1,1,78,B+
6,F,LING,7,1,16,A-
6,F,LING,18,1,29,B+
6,F,LING,22,1,29,B+
6,F,LING,35,1,10,A
6,F,LING,50,1,10,A-
6,F,MATH,1,1,39,B-
6,F,MATH,1,2,39,B-
6,F,MATH,3,1,157,B
6,F,MATH,3,2,157,B
6,F,MATH,3,3,157,B
6,F,MATH,3,4,157,B
6,F,MATH,3,5,157,B
6,F,MATH,3,6,157,B
6,F,MATH,3,7,157,B
6,F,MATH,3,8,157,B
6,F,MATH,8,1,141,B
6,F,MATH,8,2,141,B
6,F,MATH,8,3,141,B
6,F,MATH,11,1,134,B+
6,F,MATH,11,2,134,B+
6,F,MATH,11,3,134,B+
6,F,MATH,12,1,33,B+
6,F,MATH,13,1,19,B+
6,F,MATH,19,1,16,B-
6,F,MATH,20,1,23,B+
6,F,MATH,22,1,13,B
6,F,MATH,23,1,11,A-
6,F,MATH,24,1,15,A-
6,F,MATH,25,1,23,B+
6,F,MATH,26,1,10,B+
6,F,MATH,31,1,18,A-/B+
6,F,MATH,71,1,19,A-
6,F,MUS,3,1,61,A-
6,F,MUS,5,1,24,A-
6,F,MUS,9,1,73,A-
6,F,MUS,36,1,15,A-
6,F,MUS,51,1,22,A
6,F,NAS,14,1,70,B+
6,F,NAS,25,1,59,B+
6,F,NAS,28,1,40,A-
6,F,NAS,50,1,23,B
6,F,PBPL,45,1,17,A-
6,F,PBPL,81,2,14,B+
6,F,PHIL,1,1,71,B
6,F,PHIL,3,1,86,B
6,F,PHIL,7,1,16,A-
6,F,PHIL,9,1,13,B+
6,F,PHIL,13,1,21,B+
6,F,PHIL,22,1,16,A-/B+
6,F,PHIL,24,1,25,B+
6,F,PHIL,30,1,17,B+
6,F,PHIL,35,1,13,B+
6,F,PHIL,50,90,15,A-
6,F,PHIL,80,1,15,B+
6,F,PHYS,3,1,100,B+
6,F,PHYS,13,1,77,B+
6,F,PHYS,15,1,35,B+
6,F,PHYS,19,1,17,A-
6,F,PHYS,43,1,17,A-
6,F,PSYC,1,1,148,B
6,F,PSYC,21,1,68,A-/B+
6,F,PSYC,22,1,72,B+
6,F,PSYC,24,1,80,B
6,F,PSYC,50,1,26,B+
6,F,PSYC,50,2,18,B+
6,F,PSYC,51,1,16,A-
6,F,PSYC,54,1,39,A-
6,F,PSYC,54,2,24,B+/B
6,F,PSYC,63,1,15,A-
6,F,PSYC,83,1,16,A-
6,F,PSYC,86,1,16,A-
6,F,PSYC,87,1,14,A
6,F,REL,1,1,62,A-/B+
6,F,REL,6,1,64,B+
6,F,REL,7,1,15,A-
6,F,REL,11,1,33,A-
6,F,REL,15,1,12,B+/B
6,F,REL,46,1,22,A-
6,F,REL,47,1,25,A
6,F,REL,79,90,15,A-
6,F,REL,80,1,15,A-
6,F,RUSS,1,1,14,A
6,F,RUSS,1,2,17,A
6,F,RUSS,7,1,16,A
6,F,RUSS,13,1,112,A-
6,F,RUSS,14,1,13,A
6,F,SART,15,1,15,A
6,F,SART,15,2,18,A/A-
6,F,SART,15,3,11,A
6,F,SART,15,4,13,A-
6,F,SART,16,1,13,A-
6,F,SART,22,1,16,A-
6,F,SART,25,1,14,A-
6,F,SART,65,1,13,A-
6,F,SOCY,1,1,67,B
6,F,SOCY,10,1,46,B+
6,F,SOCY,11,1,20,B
6,F,SOCY,27,1,36,A-
6,F,SOCY,39,1,27,A
6,F,SOCY,64,1,58,B
6,F,SPAN,1,1,16,A-
6,F,SPAN,1,2,12,A-
6,F,SPAN,1,3,10,A
6,F,SPAN,1,4,17,A-
6,F,SPAN,2,1,20,A-/B+
6,F,SPAN,2,2,14,A-
6,F,SPAN,2,3,14,A-
6,F,SPAN,2,4,11,A
6,F,SPAN,2,5,19,B+
6,F,SPAN,2,6,22,A-/B+
6,F,SPAN,3,1,11,B+
6,F,SPAN,3,2,18,A/A-
6,F,SPAN,3,3,18,B
6,F,SPAN,3,91,22,A-
6,F,SPAN,5,91,22,A-
6,F,SPAN,6,91,22,A-
6,F,SPAN,9,1,18,A-
6,F,SPAN,9,2,17,A-
6,F,SPAN,9,3,21,A-
6,F,SPAN,24,90,21,A
6,F,SPAN,34,90,21,A
6,F,SPAN,36,90,21,A-
6,F,SPAN,37,1,17,A-
6,F,SPAN,56,1,12,A-
6,F,SPAN,63,1,30,A-
6,F,SPAN,69,1,29,A-
6,F,THEA,18,1,11,A-
6,F,THEA,27,1,22,A
6,F,THEA,30,1,16,A
6,F,THEA,30,2,15,A
6,F,THEA,30,3,18,A/A-
6,F,THEA,40,1,17,A-
6,F,THEA,45,1,11,A-
6,F,THEA,62,90,13,B+
6,F,WGST,10,1,23,A-
6,F,WGST,10,2,21,A
6,F,WGST,18,1,43,A
6,F,WGST,23,2,24,A-/B+
6,F,WGST,37,2,23,A-
6,F,WGST,46,1,16,A-/B+
6,F,WGST,80,1,14,B+
6,F,WRIT,2,1,14,B+/B
6,F,WRIT,2,2,14,B+
6,F,WRIT,2,3,14,B+
6,F,WRIT,2,4,16,A
6,F,WRIT,2,5,15,B+
6,F,WRIT,2,6,13,B+
6,F,WRIT,2,7,16,A-
6,F,WRIT,5,1,18,B+
6,F,WRIT,5,2,16,B+
6,F,WRIT,5,3,18,A-
6,F,WRIT,5,4,17,B
6,F,WRIT,5,5,11,B+
6,F,WRIT,5,6,18,A-/B+
6,F,WRIT,5,7,16,A-
6,F,WRIT,5,8,17,A-
6,F,WRIT,5,9,18,B+
6,F,WRIT,5,10,18,B+
6,F,WRIT,5,11,17,B
6,F,WRIT,5,12,18,B+
6,F,WRIT,5,13,18,A-/B+
6,F,WRIT,5,14,18,A-
6,F,WRIT,5,15,18,B
6,F,WRIT,5,16,18,B+
6,F,WRIT,5,17,18,B+
6,F,WRIT,5,18,18,B+/B
6,F,WRIT,5,19,17,B+
6,F,WRIT,5,20,18,B+
6,F,WRIT,5,21,18,A-
6,F,WRIT,5,22,17,A-
6,F,WRIT,5,23,16,B
6,F,WRIT,5,24,12,B+
7,W,AAAS,7,1,16,B+
7,W,AAAS,16,1,34,A-
7,W,AAAS,41,1,55,A
7,W,AAAS,43,1,46,A
7,W,AAAS,65,1,21,A-
7,W,AAAS,80,1,25,B
7,W,AAAS,85,1,15,B+
7,W,AMES,8,1,21,B+
7,W,AMES,10,1,61,A-
7,W,AMES,12,1,49,A-
7,W,AMES,14,1,34,B+
7,W,ANTH,3,1,61,B+
7,W,ANTH,4,1,14,B+
7,W,ANTH,12,7,47,B
7,W,ANTH,22,1,25,B+
7,W,ANTH,41,1,16,B+
7,W,ANTH,44,1,23,A-
7,W,ANTH,49,1,24,A-
7,W,ANTH,51,90,22,B
7,W,ANTH,52,90,15,A-
7,W,ANTH,54,90,15,A-
7,W,ARAB,2,1,17,A
7,W,ARAB,2,2,16,A
7,W,ARAB,10,1,20,A-
7,W,ARAB,32,1,13,A
7,W,ARTH,2,1,71,B+
7,W,ARTH,7,1,15,A-
7,W,ARTH,16,1,11,B+
7,W,ARTH,16,2,12,B+
7,W,ARTH,17,1,23,B+
7,W,ARTH,17,2,16,A-/B+
7,W,ARTH,17,3,10,A-
7,W,ARTH,36,1,19,B+
7,W,ARTH,42,1,15,B+
7,W,ARTH,59,1,47,A-
7,W,ASTR,1,1,53,A-
7,W,BIOL,11,1,108,B
7,W,BIOL,12,1,36,B
7,W,BIOL,13,1,58,B
7,W,BIOL,14,1,64,B
7,W,BIOL,16,1,18,B
7,W,BIOL,24,1,12,A-
7,W,BIOL,29,1,22,B+
7,W,BIOL,42,1,30,B+
7,W,BIOL,47,1,12,B+
7,W,BIOL,55,90,15,A-
7,W,BIOL,56,90,15,A-
7,W,BIOL,57,90,15,A-
7,W,BIOL,66,1,28,B+
7,W,BIOL,78,1,24,A-
7,W,BIOL,97,1,13,A
7,W,BIOL,128,1,22,B+
7,W,BIOL,166,1,28,B+
7,W,CHEM,3,1,50,B+
7,W,CHEM,5,1,58,B
7,W,CHEM,5,2,101,B
7,W,CHEM,52,1,98,B
7,W,CHEM,58,1,16,A-/B+
7,W,CHEM,64,1,45,B+
7,W,CHEM,67,1,12,A-/B+
7,W,CHIN,2,1,20,A-
7,W,CHIN,2,2,14,A
7,W,CHIN,10,1,49,A-
7,W,CHIN,22,2,10,A-
7,W,CHIN,32,1,17,A
7,W,CLST,1,1,150,B+
7,W,CLST,3,1,19,B+
7,W,CLST,17,1,37,B+
7,W,CLST,22,1,16,A-/B+
7,W,COCO,2,1,59,B+
7,W,COCO,11,1,24,A-
7,W,COLT,19,1,19,A-
7,W,COLT,65,1,31,B+
7,W,COSC,4,1,52,A
7,W,COSC,7,1,16,A-
7,W,COSC,18,1,27,B
7,W,COSC,19,1,20,B/B-
7,W,COSC,23,1,15,A-
7,W,COSC,32,1,13,A
7,W,COSC,53,1,18,A
7,W,COSC,68,1,17,B+
7,W,COSC,153,1,18,A
7,W,EARS,2,1,62,A-
7,W,EARS,5,1,127,B
7,W,EARS,7,1,14,B+
7,W,EARS,7,2,16,B+
7,W,EARS,15,1,28,B+
7,W,EARS,31,1,10,A/A-
7,W,EARS,55,1,17,B+
7,W,EARS,66,1,21,A
7,W,EARS,89,1,10,A
7,W,ECON,1,1,86,B
7,W,ECON,1,2,86,B
7,W,ECON,1,3,74,B
7,W,ECON,1,4,74,B
7,W,ECON,1,5,12,B+/B
7,W,ECON,10,1,63,B+
7,W,ECON,10,2,63,B+
7,W,ECON,20,1,48,A-
7,W,ECON,20,2,48,A-
7,W,ECON,21,1,47,B+
7,W,ECON,21,2,47,B+
7,W,ECON,22,1,33,B+
7,W,ECON,22,2,33,A-
7,W,ECON,25,1,19,B
7,W,ECON,26,1,46,A-
7,W,ECON,26,2,46,A-
7,W,ECON,29,1,67,B+
7,W,ECON,29,2,67,B+
7,W,ECON,35,1,25,B
7,W,ECON,36,1,37,B
7,W,ECON,36,2,37,B
7,W,ECON,39,1,59,B+
7,W,ECON,39,2,59,B+
7,W,ECON,46,1,25,A-
7,W,ECON,46,2,25,A-
7,W,ECON,48,1,19,A-
7,W,ECON,48,2,19,A-
7,W,ECON,49,1,31,A-
7,W,ECON,49,2,31,A-
7,W,ECON,55,1,45,B+
7,W,ECON,74,1,68,B+
7,W,ECON,74,2,68,B+
7,W,EDUC,16,1,25,A-
7,W,EDUC,29,1,16,A/A-
7,W,EDUC,58,1,28,A-
7,W,EDUC,64,1,22,B+
7,W,ENGL,7,1,16,B+
7,W,ENGL,7,2,16,B+
7,W,ENGL,7,3,16,A-
7,W,ENGL,16,1,35,A-
7,W,ENGL,22,1,42,A-
7,W,ENGL,24,1,43,B+
7,W,ENGL,42,1,49,A
7,W,ENGL,46,1,44,A-
7,W,ENGL,58,1,21,A-
7,W,ENGL,60,1,36,A-
7,W,ENGL,66,3,27,A-
7,W,ENGL,67,6,25,B
7,W,ENGL,75,2,11,A-
7,W,ENGL,80,1,12,A-
7,W,ENGL,80,2,12,A
7,W,ENGL,80,3,11,A
7,W,ENGL,81,1,10,A
7,W,ENGL,82,1,12,A-/B+
7,W,ENGS,1,1,30,B+
7,W,ENGS,7,1,15,A
7,W,ENGS,10,1,16,A
7,W,ENGS,12,1,23,B+
7,W,ENGS,22,1,41,B
7,W,ENGS,24,1,22,B
7,W,ENGS,27,1,27,B+
7,W,ENGS,32,1,25,A-
7,W,ENGS,44,1,14,A-
7,W,ENGS,52,1,17,B+
7,W,ENGS,66,1,20,B/B-
7,W,ENGS,103,1,25,A-
7,W,ENGS,290,1,23,A
7,W,ENVS,1,1,26,B+
7,W,ENVS,7,1,13,A-
7,W,ENVS,20,1,26,B+
7,W,ENVS,55,1,45,B+
7,W,ENVS,65,1,22,A
7,W,FILM,7,1,16,A
7,W,FILM,21,1,35,A-
7,W,FILM,31,1,11,A
7,W,FILM,40,1,12,B+
7,W,FILM,41,1,10,B
7,W,FILM,46,1,36,A-/B+
7,W,FILM,47,1,12,B+
7,W,FREN,1,1,21,A-
7,W,FREN,2,1,17,A-
7,W,FREN,2,2,18,A-
7,W,FREN,3,1,19,B+
7,W,FREN,3,2,23,A-
7,W,FREN,3,92,15,A-
7,W,FREN,5,92,15,A-
7,W,FREN,6,92,15,A-
7,W,FREN,8,1,17,A-
7,W,FREN,8,90,15,A-
7,W,FREN,10,1,12,A-
7,W,FREN,10,90,15,A-
7,W,FREN,12,90,15,A-
7,W,FREN,20,1,10,A-
7,W,FREN,25,1,11,A-
7,W,FREN,29,90,17,A-
7,W,FREN,30,90,17,A-
7,W,FREN,31,90,17,A-
7,W,FREN,40,1,23,A
7,W,FREN,78,1,20,A
7,W,GEOG,1,1,28,B+
7,W,GEOG,2,1,53,A-
7,W,GEOG,5,1,30,B
7,W,GEOG,7,2,16,B+
7,W,GEOG,14,1,21,A-
7,W,GEOG,17,1,32,A-
7,W,GEOG,22,1,39,B+
7,W,GEOG,24,1,11,A-
7,W,GEOG,26,1,13,B+
7,W,GEOG,46,1,16,A-
7,W,GEOG,55,1,17,B+
7,W,GEOG,59,1,12,A-
7,W,GERM,1,1,10,B+/B
7,W,GERM,3,90,11,A-
7,W,GERM,5,90,11,A-
7,W,GERM,6,90,11,A-
7,W,GERM,10,1,13,A-
7,W,GERM,43,1,11,A-
7,W,GOVT,3,1,31,A
7,W,GOVT,4,1,25,A-
7,W,GOVT,5,1,72,B+
7,W,GOVT,6,1,26,B+
7,W,GOVT,7,1,16,B+
7,W,GOVT,10,1,36,B+
7,W,GOVT,20,1,39,A-
7,W,GOVT,31,1,32,A-
7,W,GOVT,38,1,26,A-
7,W,GOVT,50,1,39,B+
7,W,GOVT,52,1,33,B+
7,W,GOVT,56,1,34,A-/B+
7,W,GOVT,60,1,36,A-
7,W,GOVT,60,2,31,B+
7,W,GOVT,64,1,22,B+
7,W,GOVT,66,1,32,B+
7,W,GOVT,83,2,17,B+
7,W,GOVT,84,10,15,A
7,W,GOVT,85,14,17,B+
7,W,GOVT,85,19,19,A-
7,W,GOVT,86,17,11,A-
7,W,GRK,1,1,14,A
7,W,GRK,3,1,10,A
7,W,HIST,2,1,12,A-
7,W,HIST,5,2,34,B+
7,W,HIST,6,2,42,B+
7,W,HIST,7,1,16,A
7,W,HIST,7,2,15,B+
7,W,HIST,7,3,14,A-
7,W,HIST,12,1,33,B+
7,W,HIST,19,1,24,A-
7,W,HIST,24,1,21,B+
7,W,HIST,29,1,15,A-
7,W,HIST,35,1,46,B
7,W,HIST,43,1,53,A-
7,W,HIST,46,1,53,B+
7,W,HIST,58,1,35,A-
7,W,HIST,65,1,50,B+
7,W,HIST,76,1,14,B+
7,W,HIST,94,5,37,B+
7,W,HIST,96,1,10,A-
7,W,HIST,96,2,11,A-
7,W,HIST,96,3,14,A/A-
7,W,HIST,96,4,13,B+
7,W,HIST,99,1,13,A
7,W,HUM,2,1,36,A-
7,W,ITAL,1,1,15,B
7,W,ITAL,1,2,14,A-
7,W,ITAL,2,1,17,A-
7,W,ITAL,2,2,17,A-
7,W,ITAL,3,1,23,A-
7,W,ITAL,3,90,18,A-
7,W,ITAL,5,90,18,A
7,W,ITAL,6,90,18,A
7,W,ITAL,7,1,15,A-
7,W,JAPN,2,1,16,B+
7,W,JAPN,61,1,15,A-
7,W,JWST,4,1,39,B+
7,W,JWST,37,1,35,A-
7,W,JWST,41,1,10,A-
7,W,JWST,62,1,15,A-
7,W,LACS,4,1,34,A-
7,W,LACS,43,1,25,B+
7,W,LACS,47,1,11,B+
7,W,LAT,1,1,13,A
7,W,LAT,3,1,16,A
7,W,LAT,3,2,14,A-/B+
7,W,LAT,3,3,17,A-
7,W,LING,10,1,28,A-
7,W,LING,15,1,15,A-
7,W,LING,17,1,26,B+
7,W,M&SS,36,1,10,A
7,W,MATH,2,1,22,B
7,W,MATH,2,2,22,B
7,W,MATH,3,1,40,B
7,W,MATH,3,2,40,B
7,W,MATH,4,1,17,A
7,W,MATH,5,1,31,B+
7,W,MATH,7,1,14,A-
7,W,MATH,7,2,13,A-
7,W,MATH,8,1,78,B+
7,W,MATH,8,2,78,B+
7,W,MATH,13,1,52,B
7,W,MATH,13,2,52,B
7,W,MATH,14,1,11,B+
7,W,MATH,17,1,15,A-
7,W,MATH,23,1,42,B
7,W,MATH,24,1,17,B+
7,W,MATH,28,1,12,A-/B+
7,W,MATH,35,1,16,B+
7,W,MATH,36,1,10,A
7,W,MATH,50,1,11,B-
7,W,MATH,63,1,24,B+
7,W,MATH,69,1,12,A-/B+
7,W,MATH,81,1,11,B
7,W,MUS,2,1,20,A/A-
7,W,MUS,4,1,45,A
7,W,MUS,5,1,22,A-/B+
7,W,MUS,6,1,11,A-
7,W,MUS,19,1,11,A
7,W,MUS,20,1,17,B+
7,W,MUS,40,1,17,A-
7,W,MUS,51,1,20,A
7,W,NAS,8,1,17,A-
7,W,NAS,10,1,14,B+
7,W,NAS,34,1,36,A-
7,W,NAS,36,1,36,A-
7,W,NAS,81,1,10,A-
7,W,PBPL,5,1,60,A-
7,W,PBPL,81,3,16,A-
7,W,PBPL,81,9,17,B+
7,W,PBPL,82,1,13,A-
7,W,PBPL,83,2,17,B+
7,W,PHIL,6,1,17,A-
7,W,PHIL,7,1,14,A-/B+
7,W,PHIL,8,1,48,A-/B+
7,W,PHIL,9,1,13,A-
7,W,PHIL,14,1,18,A-
7,W,PHIL,18,1,19,B+
7,W,PHIL,23,1,13,A-
7,W,PHIL,31,1,18,A-/B+
7,W,PHYS,4,1,80,B+
7,W,PHYS,7,1,16,A-
7,W,PHYS,13,1,85,B+
7,W,PHYS,14,1,41,B
7,W,PHYS,16,1,31,A-
7,W,PHYS,41,1,18,B+/B
7,W,PHYS,48,1,25,A-
7,W,PHYS,75,1,12,A
7,W,PSYC,1,1,90,B+
7,W,PSYC,6,1,86,B+
7,W,PSYC,10,1,51,B+
7,W,PSYC,11,1,34,B+
7,W,PSYC,23,1,78,B+
7,W,PSYC,26,1,65,A-
7,W,PSYC,50,2,34,B+
7,W,PSYC,50,3,18,A
7,W,PSYC,52,1,28,A-
7,W,PSYC,54,1,24,A
7,W,PSYC,59,1,32,A-
7,W,PSYC,60,1,16,A
7,W,PSYC,81,1,12,A-
7,W,PSYC,83,1,14,A-
7,W,PSYC,86,1,12,A/A-
7,W,REL,1,1,51,B+
7,W,REL,4,1,39,B+
7,W,REL,8,1,21,B+
7,W,REL,10,1,61,A-
7,W,REL,19,1,59,B+
7,W,REL,22,1,13,B+
7,W,REL,40,1,32,A-
7,W,REL,50,1,46,A
7,W,REL,62,1,15,A-
7,W,REL,85,1,12,A/A-
7,W,RUSS,2,1,12,B+
7,W,RUSS,2,2,10,A
7,W,RUSS,35,1,15,A-
7,W,SART,15,2,12,A-
7,W,SART,15,3,14,A
7,W,SART,16,1,12,A-
7,W,SART,16,2,12,A-
7,W,SART,25,1,11,A
7,W,SART,76,1,11,A-
7,W,SART,76,2,12,A-
7,W,SOCY,2,1,62,A-
7,W,SOCY,7,1,16,A-
7,W,SOCY,7,2,16,B+
7,W,SOCY,22,1,32,B
7,W,SOCY,26,1,31,B+
7,W,SOCY,31,1,54,B+
7,W,SOCY,39,1,12,B+
7,W,SPAN,1,1,21,A-
7,W,SPAN,1,2,16,A-
7,W,SPAN,2,1,17,A-
7,W,SPAN,2,2,17,A-
7,W,SPAN,2,3,15,A-
7,W,SPAN,2,4,19,A
7,W,SPAN,2,5,19,B+
7,W,SPAN,3,1,20,A-/B+
7,W,SPAN,3,2,20,B+
7,W,SPAN,3,3,18,B+/B
7,W,SPAN,3,4,16,B+
7,W,SPAN,3,90,19,A
7,W,SPAN,3,91,21,B+
7,W,SPAN,5,90,19,A
7,W,SPAN,5,91,21,A-
7,W,SPAN,6,90,19,A-
7,W,SPAN,6,91,21,A-
7,W,SPAN,9,1,16,B+
7,W,SPAN,9,2,18,A-
7,W,SPAN,21,1,23,A-
7,W,SPAN,31,1,16,A-
7,W,SPAN,37,1,13,A-
7,W,SPAN,37,2,19,A-
7,W,SPAN,57,1,18,A-/B+
7,W,SPAN,66,1,23,A
7,W,SPAN,80,1,16,A
7,W,SPAN,80,2,18,A
7,W,THEA,7,1,15,A-
7,W,THEA,30,1,16,A
7,W,THEA,31,1,15,A
7,W,THEA,36,1,20,A
7,W,THEA,38,1,16,A
7,W,THEA,40,1,16,A
7,W,WGST,7,1,16,A
7,W,WGST,10,1,24,A
7,W,WGST,15,1,13,A-
7,W,WGST,26,1,15,A-
7,W,WGST,30,1,13,B+
7,W,WGST,36,2,55,A
7,W,WGST,36,3,15,B+
7,W,WGST,43,4,32,A-
7,W,WGST,56,1,36,A-/B+
7,W,WRIT,3,1,14,B+/B
7,W,WRIT,3,2,14,B+
7,W,WRIT,3,3,15,B+
7,W,WRIT,3,4,16,A
7,W,WRIT,3,5,13,B+
7,W,WRIT,3,6,15,B+
7,W,WRIT,3,7,16,A-
7,W,WRIT,5,1,18,B+
7,W,WRIT,5,2,16,A-/B+
7,W,WRIT,5,4,16,A-/B+
7,W,WRIT,5,5,15,A-
7,W,WRIT,5,6,18,A-
7,W,WRIT,5,7,18,B+
7,W,WRIT,5,8,17,B+
7,W,WRIT,5,9,18,B+
7,W,WRIT,5,10,17,A-
7,W,WRIT,5,11,18,B+
7,W,WRIT,5,12,16,B+
7,W,WRIT,5,13,18,A-
7,W,WRIT,5,14,18,B+
7,W,WRIT,5,15,18,A-
7,S,AAAS,1,1,14,A-
7,S,AAAS,35,1,23,B+
7,S,AAAS,47,1,34,B+
7,S,AAAS,82,1,40,A-
7,S,AAAS,87,1,21,B+
7,S,AAAS,96,1,15,B+
7,S,AMES,11,1,21,A
7,S,AMES,13,1,36,B+
7,S,AMES,17,1,10,A-
7,S,AMES,18,1,33,A
7,S,AMES,26,1,29,B+
7,S,ANTH,7,1,16,B+
